"","V3","n","hgnc_symbol"
"4768","ENSG00000180900",1,"SCRIB"
"4769","ENSG00000180902",1,"D2HGDH"
"4770","ENSG00000180914",1,"OXTR"
"4771","ENSG00000180979",1,"LRRC57"
"4772","ENSG00000180998",2,"GPR137C"
"4773","ENSG00000181019",9,"NQO1"
"4774","ENSG00000181026",1,"AEN"
"4775","ENSG00000181031",1,"RPH3AL"
"4776","ENSG00000181035",1,"SLC25A42"
"4777","ENSG00000181090",1,"EHMT1"
"4778","ENSG00000181092",19,"ADIPOQ"
"4779","ENSG00000181104",10,"F2R"
"4780","ENSG00000181163",9,"NPM1"
"4781","ENSG00000181195",1,"PENK"
"4782","ENSG00000181218",1,"HIST3H2A"
"4783","ENSG00000181222",9,"POLR2A"
"4784","ENSG00000181408",3,"UTS2R"
"4785","ENSG00000181449",18,"SOX2"
"4786","ENSG00000181467",2,"RAP2B"
"4787","ENSG00000181523",1,"SGSH"
"4788","ENSG00000181555",1,"SETD2"
"4789","ENSG00000181610",1,"MRPS23"
"4790","ENSG00000181634",1,"TNFSF15"
"4791","ENSG00000181666",1,"ZNF875"
"4792","ENSG00000181704",1,"YIPF6"
"4793","ENSG00000181722",1,"ZBTB20"
"4794","ENSG00000181788",6,"SIAH2"
"4795","ENSG00000181852",1,"RNF41"
"4796","ENSG00000181856",2,"SLC2A4"
"4797","ENSG00000181867",1,"FTMT"
"4798","ENSG00000181885",2,"CLDN7"
"4799","ENSG00000181929",1,"PRKAG1"
"4800","ENSG00000182004",1,"SNRPE"
"4801","ENSG00000182054",1,"IDH2"
"4802","ENSG00000182095",1,"TNRC18"
"4803","ENSG00000182141",1,"ZNF708"
"4804","ENSG00000182149",1,"IST1"
"4805","ENSG00000182158",1,"CREB3L2"
"4806","ENSG00000182175",2,"RGMA"
"4807","ENSG00000182185",4,"RAD51B"
"4808","ENSG00000182199",1,"SHMT2"
"4809","ENSG00000182220",1,"ATP6AP2"
"4810","ENSG00000182224",1,"CYB5D1"
"4811","ENSG00000182247",1,"UBE2E2"
"4812","ENSG00000182261",1,"NLRP10"
"4813","ENSG00000182310",1,"SPACA6"
"4814","ENSG00000182359",2,"KBTBD3"
"4815","ENSG00000182378",1,"PLCXD1"
"4816","ENSG00000182379",1,"NXPH4"
"4817","ENSG00000182446",1,"NPLOC4"
"4818","ENSG00000182463",2,"TSHZ2"
"4819","ENSG00000182481",5,"KPNA2"
"4820","ENSG00000182492",1,"BGN"
"4821","ENSG00000182541",2,"LIMK2"
"4822","ENSG00000182551",2,"ADI1"
"4823","ENSG00000182568",5,"SATB1"
"4824","ENSG00000182578",3,"CSF1R"
"4825","ENSG00000182585",1,"EPGN"
"4826","ENSG00000182612",1,"TSPAN10"
"4827","ENSG00000182670",2,"TTC3"
"4828","ENSG00000182704",1,"TSKU"
"4829","ENSG00000182718",13,"ANXA2"
"4830","ENSG00000182774",1,"RPS17"
"4831","ENSG00000182793",1,"GSTA5"
"4832","ENSG00000182795",1,"C1orf116"
"4833","ENSG00000182853",1,"VMO1"
"4834","ENSG00000182858",1,"ALG12"
"4835","ENSG00000182871",6,"COL18A1"
"4836","ENSG00000182919",2,"C11orf54"
"4837","ENSG00000182944",3,"EWSR1"
"4838","ENSG00000182968",1,"SOX1"
"4839","ENSG00000182979",12,"MTA1"
"4840","ENSG00000182985",1,"CADM1"
"4841","ENSG00000183010",1,"PYCR1"
"4842","ENSG00000183044",1,"ABAT"
"4843","ENSG00000183048",1,"SLC25A10"
"4844","ENSG00000183049",1,"CAMK1D"
"4845","ENSG00000183054",1,"RGPD6"
"4846","ENSG00000183072",1,"NKX2-5"
"4847","ENSG00000183077",1,"AFMID"
"4848","ENSG00000183087",6,"GAS6"
"4849","ENSG00000183111",1,"ARHGEF37"
"4850","ENSG00000183117",3,"CSMD1"
"4851","ENSG00000183137",1,"CEP57L1"
"4852","ENSG00000183206",1,"POTEC"
"4853","ENSG00000183207",5,"RUVBL2"
"4854","ENSG00000183230",1,"CTNNA3"
"4855","ENSG00000183255",2,"PTTG1IP"
"4856","ENSG00000183260",1,"ABHD16B"
"4857","ENSG00000183291",3,"SELENOF"
"4858","ENSG00000183317",2,"EPHA10"
"4859","ENSG00000183337",1,"BCOR"
"4860","ENSG00000183431",1,"SF3A3"
"4861","ENSG00000183434",2,"TFDP3"
"4862","ENSG00000183474",1,"GTF2H2C"
"4863","ENSG00000183479",1,"TREX2"
"4864","ENSG00000183495",1,"EP400"
"4865","ENSG00000183570",1,"PCBP3"
"4866","ENSG00000183579",1,"ZNRF3"
"4867","ENSG00000183580",1,"FBXL7"
"4868","ENSG00000183597",1,"TANGO2"
"4869","ENSG00000183625",1,"CCR3"
"4870","ENSG00000183684",1,"ALYREF"
"4871","ENSG00000183691",6,"NOG"
"4872","ENSG00000183715",1,"OPCML"
"4873","ENSG00000183729",1,"NPBWR1"
"4874","ENSG00000183735",2,"TBK1"
"4875","ENSG00000183765",19,"CHEK2"
"4876","ENSG00000183813",1,"CCR4"
"4877","ENSG00000183826",1,"BTBD9"
"4878","ENSG00000183840",2,"GPR39"
"4879","ENSG00000183844",1,"FAM3B"
"4880","ENSG00000183918",1,"SH2D1A"
"4881","ENSG00000183943",1,"PRKX"
"4882","ENSG00000183955",3,"KMT5A"
"4883","ENSG00000183960",1,"KCNH8"
"4884","ENSG00000184005",1,"ST6GALNAC3"
"4885","ENSG00000184007",1,"PTP4A2"
"4886","ENSG00000184009",2,"ACTG1"
"4887","ENSG00000184012",130,"TMPRSS2"
"4888","ENSG00000184014",2,"DENND5A"
"4889","ENSG00000184033",3,"CTAG1B"
"4890","ENSG00000184047",2,"DIABLO"
"4891","ENSG00000184058",1,"TBX1"
"4892","ENSG00000184083",1,"FAM120C"
"4893","ENSG00000184110",1,"EIF3C"
"4894","ENSG00000184117",1,"NIPSNAP1"
"4895","ENSG00000184205",2,"TSPYL2"
"4896","ENSG00000184216",2,"IRAK1"
"4897","ENSG00000184254",3,"ALDH1A3"
"4898","ENSG00000184258",1,"CDR1"
"4899","ENSG00000184260",1,"HIST2H2AC"
"4900","ENSG00000184270",2,"HIST2H2AB"
"4901","ENSG00000184292",3,"TACSTD2"
"4902","ENSG00000184304",10,"PRKD1"
"4903","ENSG00000184349",1,"EFNA5"
"4904","ENSG00000184357",1,"HIST1H1B"
"4905","ENSG00000184363",4,"PKP3"
"4906","ENSG00000184371",1,"CSF1"
"4907","ENSG00000184381",2,"PLA2G6"
"4908","ENSG00000184388",1,"PABPC1L2B"
"4909","ENSG00000184432",3,"COPB2"
"4910","ENSG00000184465",1,"WDR27"
"4911","ENSG00000184481",2,"FOXO4"
"4912","ENSG00000184486",1,"POU3F2"
"4913","ENSG00000184489",3,"PTP4A3"
"4914","ENSG00000184497",1,"TMEM255B"
"4915","ENSG00000184500",4,"PROS1"
"4916","ENSG00000184557",9,"SOCS3"
"4917","ENSG00000184588",1,"PDE4B"
"4918","ENSG00000184634",6,"MED12"
"4919","ENSG00000184640",5,"SEPTIN9"
"4920","ENSG00000184647",1,"PRSS55"
"4921","ENSG00000184650",1,"ODF4"
"4922","ENSG00000184675",1,"AMER1"
"4923","ENSG00000184702",1,"SEPTIN5"
"4924","ENSG00000184709",3,"LRRC26"
"4925","ENSG00000184735",1,"DDX53"
"4926","ENSG00000184895",3,"SRY"
"4927","ENSG00000184897",1,"H1FX"
"4928","ENSG00000184900",1,"SUMO3"
"4929","ENSG00000184903",1,"IMMP2L"
"4930","ENSG00000184916",1,"JAG2"
"4931","ENSG00000184937",3,"WT1"
"4932","ENSG00000184956",1,"MUC6"
"4933","ENSG00000184967",1,"NOC4L"
"4934","ENSG00000184985",1,"SORCS2"
"4935","ENSG00000184992",1,"BRI3BP"
"4936","ENSG00000185000",1,"DGAT1"
"4937","ENSG00000185002",5,"RFX6"
"4938","ENSG00000185008",1,"ROBO2"
"4939","ENSG00000185024",1,"BRF1"
"4940","ENSG00000185043",1,"CIB1"
"4941","ENSG00000185069",1,"KRT76"
"4942","ENSG00000185070",2,"FLRT2"
"4943","ENSG00000185100",1,"ADSSL1"
"4944","ENSG00000185104",2,"FAF1"
"4945","ENSG00000185122",1,"HSF1"
"4946","ENSG00000185129",4,"PURA"
"4947","ENSG00000185187",2,"SIGIRR"
"4948","ENSG00000185231",3,"MC2R"
"4949","ENSG00000185236",1,"RAB11B"
"4950","ENSG00000185245",1,"GP1BA"
"4951","ENSG00000185247",8,"MAGEA11"
"4952","ENSG00000185278",1,"ZBTB37"
"4953","ENSG00000185305",2,"ARL15"
"4954","ENSG00000185338",6,"SOCS1"
"4955","ENSG00000185339",1,"TCN2"
"4956","ENSG00000185345",2,"PRKN"
"4957","ENSG00000185420",4,"SMYD3"
"4958","ENSG00000185432",1,"METTL7A"
"4959","ENSG00000185437",1,"SH3BGR"
"4960","ENSG00000185479",1,"KRT6B"
"4961","ENSG00000185499",17,"MUC1"
"4962","ENSG00000185507",1,"IRF7"
"4963","ENSG00000185551",6,"NR2F2"
"4964","ENSG00000185559",1,"DLK1"
"4965","ENSG00000185565",1,"LSAMP"
"4966","ENSG00000185591",24,"SP1"
"4967","ENSG00000185608",1,"MRPL40"
"4968","ENSG00000185619",1,"PCGF3"
"4969","ENSG00000185621",1,"LMLN"
"4970","ENSG00000185630",2,"PBX1"
"4971","ENSG00000185640",1,"KRT79"
"4972","ENSG00000185650",1,"ZFP36L1"
"4973","ENSG00000185652",1,"NTF3"
"4974","ENSG00000185684",1,"EP400P1"
"4975","ENSG00000185721",2,"DRG1"
"4976","ENSG00000185737",1,"NRG3"
"4977","ENSG00000185760",1,"KCNQ5"
"4978","ENSG00000185842",1,"DNAH14"
"4979","ENSG00000185883",2,"ATP6V0C"
"4980","ENSG00000185896",3,"LAMP1"
"4981","ENSG00000185920",1,"PTCH1"
"4982","ENSG00000185924",2,"RTN4RL1"
"4983","ENSG00000185950",5,"IRS2"
"4984","ENSG00000185989",1,"RASA3"
"4985","ENSG00000186001",1,"LRCH3"
"4986","ENSG00000186007",1,"LEMD1"
"4987","ENSG00000186010",2,"NDUFA13"
"4988","ENSG00000186049",1,"KRT73"
"4989","ENSG00000186081",3,"KRT5"
"4990","ENSG00000186104",1,"CYP2R1"
"4991","ENSG00000186115",1,"CYP4F2"
"4992","ENSG00000186153",10,"WWOX"
"4993","ENSG00000186162",1,"CIDECP1"
"4994","ENSG00000186166",1,"CCDC84"
"4995","ENSG00000186184",1,"POLR1D"
"4996","ENSG00000186188",2,"FFAR4"
"4997","ENSG00000186205",1,"MARC1"
"4998","ENSG00000186260",1,"MRTFB"
"4999","ENSG00000186288",1,"PABPC1L2A"
"5000","ENSG00000186329",1,"TMEM212"
"5001","ENSG00000186340",3,"THBS2"
"5002","ENSG00000186350",6,"RXRA"
"5003","ENSG00000186393",1,"KRT26"
"5004","ENSG00000186395",2,"KRT10"
"5005","ENSG00000186442",1,"KRT3"
"5006","ENSG00000186448",1,"ZNF197"
"5007","ENSG00000186468",2,"RPS23"
"5008","ENSG00000186474",2,"KLK12"
"5009","ENSG00000186526",1,"CYP4F8"
"5010","ENSG00000186575",5,"NF2"
"5011","ENSG00000186591",1,"UBE2H"
"5012","ENSG00000186625",2,"KATNA1"
"5013","ENSG00000186635",1,"ARAP1"
"5014","ENSG00000186652",1,"PRG2"
"5015","ENSG00000186654",1,"PRR5"
"5016","ENSG00000186660",2,"ZFP91"
"5017","ENSG00000186687",1,"LYRM7"
"5018","ENSG00000186716",1,"BCR"
"5019","ENSG00000186792",1,"HYAL3"
"5020","ENSG00000186810",3,"CXCR3"
"5021","ENSG00000186818",1,"LILRB4"
"5022","ENSG00000186832",1,"KRT16"
"5023","ENSG00000186834",4,"HEXIM1"
"5024","ENSG00000186838",1,"SELENOV"
"5025","ENSG00000186868",4,"MAPT"
"5026","ENSG00000186895",1,"FGF3"
"5027","ENSG00000186907",1,"RTN4RL2"
"5028","ENSG00000186951",3,"PPARA"
"5029","ENSG00000187017",1,"ESPN"
"5030","ENSG00000187045",3,"TMPRSS6"
"5031","ENSG00000187079",1,"TEAD1"
"5032","ENSG00000187097",2,"ENTPD5"
"5033","ENSG00000187098",2,"MITF"
"5034","ENSG00000187109",1,"NAP1L1"
"5035","ENSG00000187118",1,"CMC1"
"5036","ENSG00000187134",2,"AKR1C1"
"5037","ENSG00000187164",1,"SHTN1"
"5038","ENSG00000187193",1,"MT1X"
"5039","ENSG00000187210",7,"GCNT1"
"5040","ENSG00000187239",1,"FNBP1"
"5041","ENSG00000187266",4,"EPOR"
"5042","ENSG00000187323",1,"DCC"
"5043","ENSG00000187391",4,"MAGI2"
"5044","ENSG00000187398",1,"LUZP2"
"5045","ENSG00000187475",1,"HIST1H1T"
"5046","ENSG00000187486",1,"KCNJ11"
"5047","ENSG00000187498",1,"COL4A1"
"5048","ENSG00000187514",1,"PTMA"
"5049","ENSG00000187554",4,"TLR5"
"5050","ENSG00000187555",3,"USP7"
"5051","ENSG00000187605",1,"TET3"
"5052","ENSG00000187608",2,"ISG15"
"5053","ENSG00000187609",1,"EXD3"
"5054","ENSG00000187678",1,"SPRY4"
"5055","ENSG00000187688",2,"TRPV2"
"5056","ENSG00000187690",2,"EZHIP"
"5057","ENSG00000187733",1,"AMY1C"
"5058","ENSG00000187741",1,"FANCA"
"5059","ENSG00000187758",1,"ADH1A"
"5060","ENSG00000187764",1,"SEMA4D"
"5061","ENSG00000187772",2,"LIN28B"
"5062","ENSG00000187837",1,"HIST1H1C"
"5063","ENSG00000187840",3,"EIF4EBP1"
"5064","ENSG00000187867",1,"PALM3"
"5065","ENSG00000187908",2,"DMBT1"
"5066","ENSG00000187957",1,"DNER"
"5067","ENSG00000188026",1,"RILPL1"
"5068","ENSG00000188039",1,"NWD1"
"5069","ENSG00000188064",2,"WNT7B"
"5070","ENSG00000188153",1,"COL4A5"
"5071","ENSG00000188157",1,"AGRN"
"5072","ENSG00000188191",1,"PRKAR1B"
"5073","ENSG00000188219",1,"POTEE"
"5074","ENSG00000188227",1,"ZNF793"
"5075","ENSG00000188229",2,"TUBB4B"
"5076","ENSG00000188234",1,"AGAP4"
"5077","ENSG00000188257",10,"PLA2G2A"
"5078","ENSG00000188263",1,"IL17REL"
"5079","ENSG00000188266",1,"HYKK"
"5080","ENSG00000188313",1,"PLSCR1"
"5081","ENSG00000188322",1,"SBK1"
"5082","ENSG00000188372",1,"ZP3"
"5083","ENSG00000188379",1,"IFNA2"
"5084","ENSG00000188389",3,"PDCD1"
"5085","ENSG00000188486",6,"H2AFX"
"5086","ENSG00000188487",1,"INSC"
"5087","ENSG00000188488",5,"SERPINA5"
"5088","ENSG00000188529",1,"SRSF10"
"5089","ENSG00000188536",1,"HBA2"
"5090","ENSG00000188554",1,"NBR1"
"5091","ENSG00000188580",1,"NKAIN2"
"5092","ENSG00000188612",1,"SUMO2"
"5093","ENSG00000188641",1,"DPYD"
"5094","ENSG00000188643",1,"S100A16"
"5095","ENSG00000188655",1,"RNASE9"
"5096","ENSG00000188674",1,"C2orf80"
"5097","ENSG00000188677",1,"PARVB"
"5098","ENSG00000188687",1,"SLC4A5"
"5099","ENSG00000188710",1,"QRFP"
"5100","ENSG00000188735",1,"TMEM120B"
"5101","ENSG00000188739",1,"RBM34"
"5102","ENSG00000188822",1,"CNR2"
"5103","ENSG00000188877",1,"POTEA"
"5104","ENSG00000188883",1,"KLRG2"
"5105","ENSG00000188895",1,"MSL1"
"5106","ENSG00000188986",2,"NELFB"
"5107","ENSG00000189007",1,"ADAT2"
"5108","ENSG00000189058",2,"APOD"
"5109","ENSG00000189060",1,"H1F0"
"5110","ENSG00000189067",1,"LITAF"
"5111","ENSG00000189091",1,"SF3B3"
"5112","ENSG00000189143",2,"CLDN4"
"5113","ENSG00000189159",1,"JPT1"
"5114","ENSG00000189180",1,"ZNF33A"
"5115","ENSG00000189182",1,"KRT77"
"5116","ENSG00000189184",1,"PCDH18"
"5117","ENSG00000189221",10,"MAOA"
"5118","ENSG00000189283",5,"FHIT"
"5119","ENSG00000189298",1,"ZKSCAN3"
"5120","ENSG00000189299",2,"FOXR2"
"5121","ENSG00000189369",1,"GSPT2"
"5122","ENSG00000189403",5,"HMGB1"
"5123","ENSG00000189430",1,"NCR1"
"5124","ENSG00000189431",1,"RASSF10"
"5125","ENSG00000194717",2,"MIR494"
"5126","ENSG00000196123",1,"KIAA0895L"
"5127","ENSG00000196126",4,"HLA-DRB1"
"5128","ENSG00000196132",1,"MYT1"
"5129","ENSG00000196136",8,"SERPINA3"
"5130","ENSG00000196139",28,"AKR1C3"
"5131","ENSG00000196141",1,"SPATS2L"
"5132","ENSG00000196154",4,"S100A4"
"5133","ENSG00000196159",1,"FAT4"
"5134","ENSG00000196187",1,"TMEM63A"
"5135","ENSG00000196188",1,"CTSE"
"5136","ENSG00000196199",1,"MPHOSPH8"
"5137","ENSG00000196208",3,"GREB1"
"5138","ENSG00000196218",2,"RYR1"
"5139","ENSG00000196230",3,"TUBB"
"5140","ENSG00000196233",2,"LCOR"
"5141","ENSG00000196235",1,"SUPT5H"
"5142","ENSG00000196236",1,"XPNPEP3"
"5143","ENSG00000196247",1,"ZNF107"
"5144","ENSG00000196262",1,"PPIA"
"5145","ENSG00000196313",1,"POM121"
"5146","ENSG00000196338",2,"NLGN3"
"5147","ENSG00000196352",2,"CD55"
"5148","ENSG00000196353",1,"CPNE4"
"5149","ENSG00000196363",3,"WDR5"
"5150","ENSG00000196365",1,"LONP1"
"5151","ENSG00000196367",1,"TRRAP"
"5152","ENSG00000196368",5,"NUDT11"
"5153","ENSG00000196396",2,"PTPN1"
"5154","ENSG00000196405",1,"EVL"
"5155","ENSG00000196406",2,"SPANXD"
"5156","ENSG00000196411",6,"EPHB4"
"5157","ENSG00000196415",2,"PRTN3"
"5158","ENSG00000196419",8,"XRCC6"
"5159","ENSG00000196465",1,"MYL6B"
"5160","ENSG00000196470",1,"SIAH1"
"5161","ENSG00000196482",1,"ESRRG"
"5162","ENSG00000196497",1,"IPO4"
"5163","ENSG00000196498",12,"NCOR2"
"5164","ENSG00000196502",4,"SULT1A1"
"5165","ENSG00000196503",1,"ARL9"
"5166","ENSG00000196504",2,"PRPF40A"
"5167","ENSG00000196510",2,"ANAPC7"
"5168","ENSG00000196535",1,"MYO18A"
"5169","ENSG00000196549",17,"MME"
"5170","ENSG00000196557",4,"CACNA1H"
"5171","ENSG00000196562",1,"SULF2"
"5172","ENSG00000196584",2,"XRCC2"
"5173","ENSG00000196586",7,"MYO6"
"5174","ENSG00000196591",3,"HDAC2"
"5175","ENSG00000196604",1,"POTEF"
"5176","ENSG00000196611",12,"MMP1"
"5177","ENSG00000196620",20,"UGT2B15"
"5178","ENSG00000196628",2,"TCF4"
"5179","ENSG00000196636",1,"SDHAF3"
"5180","ENSG00000196660",1,"SLC30A10"
"5181","ENSG00000196663",1,"TECPR2"
"5182","ENSG00000196664",2,"TLR7"
"5183","ENSG00000196689",3,"TRPV1"
"5184","ENSG00000196693",1,"ZNF33B"
"5185","ENSG00000196700",1,"ZNF512B"
"5186","ENSG00000196730",1,"DAPK1"
"5187","ENSG00000196735",1,"HLA-DQA1"
"5188","ENSG00000196743",1,"GM2A"
"5189","ENSG00000196747",1,"HIST1H2AI"
"5190","ENSG00000196782",1,"MAML3"
"5191","ENSG00000196787",2,"HIST1H2AG"
"5192","ENSG00000196834",2,"POTEI"
"5193","ENSG00000196839",2,"ADA"
"5194","ENSG00000196866",1,"HIST1H2AD"
"5195","ENSG00000196878",1,"LAMB3"
"5196","ENSG00000196890",1,"HIST3H2BB"
"5197","ENSG00000196911",2,"KPNA5"
"5198","ENSG00000196914",1,"ARHGEF12"
"5199","ENSG00000196924",8,"FLNA"
"5200","ENSG00000196937",2,"FAM3C"
"5201","ENSG00000196950",1,"SLC39A10"
"5202","ENSG00000196954",1,"CASP4"
"5203","ENSG00000196975",2,"ANXA4"
"5204","ENSG00000197019",1,"SERTAD1"
"5205","ENSG00000197043",2,"ANXA6"
"5206","ENSG00000197050",1,"ZNF420"
"5207","ENSG00000197061",1,"HIST1H4C"
"5208","ENSG00000197070",1,"ARRDC1"
"5209","ENSG00000197077",1,"KIAA1671"
"5210","ENSG00000197079",1,"KRT35"
"5211","ENSG00000197081",5,"IGF2R"
"5212","ENSG00000197102",1,"DYNC1H1"
"5213","ENSG00000197111",4,"PCBP2"
"5214","ENSG00000197114",1,"ZGPAT"
"5215","ENSG00000197122",23,"SRC"
"5216","ENSG00000197157",2,"SND1"
"5217","ENSG00000197172",1,"MAGEA6"
"5218","ENSG00000197181",1,"PIWIL2"
"5219","ENSG00000197238",1,"HIST1H4J"
"5220","ENSG00000197249",8,"SERPINA1"
"5221","ENSG00000197272",4,"IL27"
"5222","ENSG00000197299",2,"BLM"
"5223","ENSG00000197323",2,"TRIM33"
"5224","ENSG00000197381",2,"ADARB1"
"5225","ENSG00000197386",2,"HTT"
"5226","ENSG00000197408",2,"CYP2B6"
"5227","ENSG00000197421",1,"GGT3P"
"5228","ENSG00000197442",2,"MAP3K5"
"5229","ENSG00000197448",1,"GSTK1"
"5230","ENSG00000197451",1,"HNRNPAB"
"5231","ENSG00000197457",1,"STMN3"
"5232","ENSG00000197461",1,"PDGFA"
"5233","ENSG00000197498",1,"RPF2"
"5234","ENSG00000197535",2,"MYO5A"
"5235","ENSG00000197548",2,"ATG7"
"5236","ENSG00000197558",1,"SSPO"
"5237","ENSG00000197561",1,"ELANE"
"5238","ENSG00000197565",1,"COL4A6"
"5239","ENSG00000197579",2,"TOPORS"
"5240","ENSG00000197580",1,"BCO2"
"5241","ENSG00000197588",5,"KLKP1"
"5242","ENSG00000197594",3,"ENPP1"
"5243","ENSG00000197632",1,"SERPINB2"
"5244","ENSG00000197635",7,"DPP4"
"5245","ENSG00000197694",1,"SPTAN1"
"5246","ENSG00000197713",1,"RPE"
"5247","ENSG00000197724",1,"PHF2"
"5248","ENSG00000197728",1,"RPS26"
"5249","ENSG00000197746",13,"PSAP"
"5250","ENSG00000197757",4,"HOXC6"
"5251","ENSG00000197766",1,"CFD"
"5252","ENSG00000197785",2,"ATAD3A"
"5253","ENSG00000197808",1,"ZNF461"
"5254","ENSG00000197818",1,"SLC9A8"
"5255","ENSG00000197837",2,"HIST4H4"
"5256","ENSG00000197852",1,"INKA2"
"5257","ENSG00000197857",1,"ZNF44"
"5258","ENSG00000197879",1,"MYO1C"
"5259","ENSG00000197888",22,"UGT2B17"
"5260","ENSG00000197894",1,"ADH5"
"5261","ENSG00000197919",1,"IFNA1"
"5262","ENSG00000197921",1,"HES5"
"5263","ENSG00000197930",1,"ERO1A"
"5264","ENSG00000197958",1,"RPL12"
"5265","ENSG00000197959",1,"DNM3"
"5266","ENSG00000197971",1,"MBP"
"5267","ENSG00000198000",1,"NOL8"
"5268","ENSG00000198001",2,"IRAK4"
"5269","ENSG00000198015",1,"MRPL42"
"5270","ENSG00000198021",1,"SPANXA1"
"5271","ENSG00000198040",1,"ZNF84"
"5272","ENSG00000198055",1,"GRK6"
"5273","ENSG00000198062",1,"POTEH"
"5274","ENSG00000198087",2,"CD2AP"
"5275","ENSG00000198105",1,"ZNF248"
"5276","ENSG00000198121",7,"LPAR1"
"5277","ENSG00000198125",3,"MB"
"5278","ENSG00000198131",1,"ZNF544"
"5279","ENSG00000198157",6,"HMGN5"
"5280","ENSG00000198189",2,"HSD17B11"
"5281","ENSG00000198208",1,"RPS6KL1"
"5282","ENSG00000198223",1,"CSF2RA"
"5283","ENSG00000198242",1,"RPL23A"
"5284","ENSG00000198252",1,"STYX"
"5285","ENSG00000198276",2,"UCKL1"
"5286","ENSG00000198353",1,"HOXC4"
"5287","ENSG00000198355",3,"PIM3"
"5288","ENSG00000198363",1,"ASPH"
"5289","ENSG00000198369",2,"SPRED2"
"5290","ENSG00000198373",4,"WWP2"
"5291","ENSG00000198400",3,"NTRK1"
"5292","ENSG00000198420",1,"TCAF1"
"5293","ENSG00000198466",1,"ZNF587"
"5294","ENSG00000198467",2,"TPM2"
"5295","ENSG00000198488",1,"B3GNT6"
"5296","ENSG00000198502",1,"HLA-DRB5"
"5297","ENSG00000198561",9,"CTNND1"
"5298","ENSG00000198563",1,"DDX39B"
"5299","ENSG00000198573",1,"SPANXC"
"5300","ENSG00000198586",2,"TLK1"
"5301","ENSG00000198589",1,"LRBA"
"5302","ENSG00000198598",1,"MMP17"
"5303","ENSG00000198610",1,"AKR1C4"
"5304","ENSG00000198612",1,"COPS8"
"5305","ENSG00000198625",6,"MDM4"
"5306","ENSG00000198642",1,"KLHL9"
"5307","ENSG00000198646",1,"NCOA6"
"5308","ENSG00000198648",1,"STK39"
"5309","ENSG00000198668",1,"CALM1"
"5310","ENSG00000198681",1,"MAGEA1"
"5311","ENSG00000198682",1,"PAPSS2"
"5312","ENSG00000198692",1,"EIF1AY"
"5313","ENSG00000198721",1,"ECI2"
"5314","ENSG00000198728",1,"LDB1"
"5315","ENSG00000198740",4,"ZNF652"
"5316","ENSG00000198742",2,"SMURF1"
"5317","ENSG00000198752",1,"CDC42BPB"
"5318","ENSG00000198755",1,"RPL10A"
"5319","ENSG00000198756",1,"COLGALT2"
"5320","ENSG00000198774",1,"RASSF9"
"5321","ENSG00000198793",48,"MTOR"
"5322","ENSG00000198805",1,"PNP"
"5323","ENSG00000198815",1,"FOXJ3"
"5324","ENSG00000198836",1,"OPA1"
"5325","ENSG00000198860",2,"TSEN15"
"5326","ENSG00000198873",3,"GRK5"
"5327","ENSG00000198879",3,"SFMBT2"
"5328","ENSG00000198887",1,"SMC5"
"5329","ENSG00000198890",2,"PRMT6"
"5330","ENSG00000198898",1,"CAPZA2"
"5331","ENSG00000198900",5,"TOP1"
"5332","ENSG00000198901",1,"PRC1"
"5333","ENSG00000198909",2,"MAP3K3"
"5334","ENSG00000198911",7,"SREBF2"
"5335","ENSG00000198931",1,"APRT"
"5336","ENSG00000198933",1,"TBKBP1"
"5337","ENSG00000198945",1,"L3MBTL3"
"5338","ENSG00000198951",1,"NAGA"
"5339","ENSG00000198959",4,"TGM2"
"5340","ENSG00000198964",1,"SGMS1"
"5341","ENSG00000198973",14,"MIR375"
"5342","ENSG00000198974",1,"MIR30E"
"5343","ENSG00000198976",1,"MIR429"
"5344","ENSG00000198983",6,"MIR449A"
"5345","ENSG00000198984",1,"MIR345"
"5346","ENSG00000198987",1,"MIR16-2"
"5347","ENSG00000198995",2,"MIR340"
"5348","ENSG00000198997",3,"MIR107"
"5349","ENSG00000199005",1,"MIR370"
"5350","ENSG00000199015",1,"MIR377"
"5351","ENSG00000199017",10,"MIR1-1"
"5352","ENSG00000199020",1,"MIR381"
"5353","ENSG00000199030",6,"MIRLET7C"
"5354","ENSG00000199035",1,"MIR103A1"
"5355","ENSG00000199038",6,"MIR210"
"5356","ENSG00000199043",3,"MIR335"
"5357","ENSG00000199047",3,"MIR378A"
"5358","ENSG00000199051",2,"MIR361"
"5359","ENSG00000199053",1,"MIR324"
"5360","ENSG00000199059",1,"MIR135B"
"5361","ENSG00000199065",2,"MIR101-2"
"5362","ENSG00000199069",1,"MIR323A"
"5363","ENSG00000199072",1,"MIRLET7F1"
"5364","ENSG00000199075",6,"MIR26A1"
"5365","ENSG00000199077",3,"MIR129-2"
"5366","ENSG00000199080",6,"MIR133B"
"5367","ENSG00000199082",1,"MIR342"
"5368","ENSG00000199085",7,"MIR148A"
"5369","ENSG00000199088",1,"MIR379"
"5370","ENSG00000199090",1,"MIR326"
"5371","ENSG00000199092",2,"MIR410"
"5372","ENSG00000199094",2,"MIR30C2"
"5373","ENSG00000199095",2,"MIR372"
"5374","ENSG00000199107",2,"MIR409"
"5375","ENSG00000199121",3,"MIR26B"
"5376","ENSG00000199122",1,"MIR148B"
"5377","ENSG00000199127",1,"MIR383"
